Date,Mileage,time_corr,pace_min,Year,Month,Day,month.day,numRun,highest,rpd,firstRun,numYear
2015-08-15,5.14,0:42:55,8.349546044098574,2015,8,15,8/15,5,0,1,1,5
2017-08-15,7.2,0:53:21,7.409722222222222,2017,8,15,8/15,6,0,1,1,6
2017-08-15,6,0:46:37,7.769444444444445,2017,8,15,8/15,7,0,2,0,6
2018-08-15,9.94,NA,NA,2018,8,15,8/15,8,0,1,1,7
2018-08-15,4.3,0:32:07,7.468992248062016,2018,8,15,8/15,9,0,2,0,7
2019-08-15,8.04,1:00:02,7.466832504145938,2019,8,15,8/15,10,0,1,1,8
2023-08-15,6.5,0:49:05,7.551282051282052,2023,8,15,8/15,11,1,1,1,9
2010-08-16,4,NA,NA,2010,8,16,8/16,1,0,1,1,1
2011-08-16,3.54,NA,NA,2011,8,16,8/16,2,0,1,1,2
2012-08-16,3.1,0:17:48,5.741935483870967,2012,8,16,8/16,3,0,1,1,3
2013-08-16,4.19,0:27:51,6.6467780429594265,2013,8,16,8/16,4,0,1,1,4
2015-08-16,12.43,1:32:34,7.4470367390721375,2015,8,16,8/16,5,0,1,1,5
2016-08-16,7.91,1:00:44,7.678044669195112,2016,8,16,8/16,6,0,1,1,6
2017-08-16,6.37,1:02:23,9.79330193615908,2017,8,16,8/16,7,0,1,1,7
2017-08-16,3,0:22:20,7.444444444444445,2017,8,16,8/16,8,0,2,0,7
2018-08-16,5,NA,NA,2018,8,16,8/16,9,0,1,1,8
2019-08-16,7.88,0:54:32,6.920473773265652,2019,8,16,8/16,10,0,1,1,9
2021-08-16,6,0:41:27,6.908333333333333,2021,8,16,8/16,11,0,1,1,10
2024-08-16,5.13,0:40:25,7.878492527615335,2024,8,16,8/16,12,1,1,1,11
2010-08-17,1.54,NA,NA,2010,8,17,8/17,1,0,1,1,1
2011-08-17,1.1,0:6:41,6.075757575757575,2011,8,17,8/17,2,0,1,1,2
2014-08-17,5.09,0:41:15,8.104125736738704,2014,8,17,8/17,3,0,1,1,3
2016-08-17,9.3,1:09:28,7.469534050179211,2016,8,17,8/17,4,0,1,1,4
2017-08-17,9,1:03:05,7.009259259259259,2017,8,17,8/17,5,0,1,1,5
2018-08-17,11,1:16:58,6.996969696969697,2018,8,17,8/17,6,0,1,1,6
2019-08-17,12.01,1:19:25,6.612545101304468,2019,8,17,8/17,7,0,1,1,7
2020-08-17,8.22,0:56:40,6.89375506893755,2020,8,17,8/17,8,0,1,1,8
2021-08-17,9.07,1:00:33,6.675854465270121,2021,8,17,8/17,9,0,1,1,9
2022-08-17,6.04,0:44:17,7.33167770419426,2022,8,17,8/17,10,0,1,1,10
2023-08-17,6.5,0:47:20,7.282051282051282,2023,8,17,8/17,11,0,1,1,11
2024-08-17,10.3,1:27:24,8.485436893203884,2024,8,17,8/17,12,1,1,1,12
2010-08-18,3.9,NA,NA,2010,8,18,8/18,1,0,1,1,1
2011-08-18,3.1,0:20:38,6.655913978494623,2011,8,18,8/18,2,0,1,1,2
2012-08-18,6.2,0:51:55,8.373655913978494,2012,8,18,8/18,3,0,1,1,3
2013-08-18,5.69,0:40:50,7.176332747510252,2013,8,18,8/18,4,0,1,1,4
2014-08-18,4.97,0:35:34,7.156270959087861,2014,8,18,8/18,5,0,1,1,5
2015-08-18,7.03,0:48:50,6.946420104314841,2015,8,18,8/18,6,0,1,1,6
2016-08-18,6.37,0:44:08,6.928309785452642,2016,8,18,8/18,7,0,1,1,7
2017-08-18,9.79,1:13:44,7.5314947225059585,2017,8,18,8/18,8,0,1,1,8
2017-08-18,4.22,0:31:10,7.385466034755135,2017,8,18,8/18,9,0,2,0,8
2018-08-18,17.12,2:00:00,7.009345794392522,2018,8,18,8/18,10,0,1,1,9
2020-08-18,8.06,0:56:25,6.999586435070305,2020,8,18,8/18,11,0,1,1,10
2021-08-18,6.01,0:42:20,7.04381586245147,2021,8,18,8/18,12,1,1,1,11
2011-08-19,5,NA,NA,2011,8,19,8/19,1,0,1,1,1
2013-08-19,4.43,0:36:36,8.261851015801355,2013,8,19,8/19,2,0,1,1,2
2014-08-19,3.36,0:21:47,6.483134920634921,2014,8,19,8/19,3,0,1,1,3
2015-08-19,8.02,1:03:02,7.8595178719867,2015,8,19,8/19,4,0,1,1,4
2016-08-19,4.07,0:30:06,7.395577395577395,2016,8,19,8/19,5,0,1,1,5
2016-08-19,9.43,1:07:29,7.156238953693885,2016,8,19,8/19,6,0,2,0,5
2017-08-19,8.85,1:02:28,7.0583804143126185,2017,8,19,8/19,7,0,1,1,6
2018-08-19,12,1:22:33,6.879166666666666,2018,8,19,8/19,8,0,1,1,7
2019-08-19,7.04,0:50:27,7.1661931818181825,2019,8,19,8/19,9,0,1,1,8
2020-08-19,10.23,NA,NA,2020,8,19,8/19,10,0,1,1,9
2021-08-19,6,0:45:08,7.522222222222222,2021,8,19,8/19,11,0,1,1,10
2022-08-19,5.18,0:38:23,7.409909909909911,2022,8,19,8/19,12,0,1,1,11
2023-08-19,8.54,0:58:52,6.893052302888369,2023,8,19,8/19,13,0,1,1,12
2024-08-19,7.11,0:53:07,7.470698546647913,2024,8,19,8/19,14,1,1,1,13
2010-08-20,3.1,0:20:59,6.768817204301075,2010,8,20,8/20,1,0,1,1,1
2012-08-20,7.35,0:52:20,7.120181405895692,2012,8,20,8/20,2,0,1,1,2
2013-08-20,3.1,0:17:52,5.763440860215054,2013,8,20,8/20,3,0,1,1,3
2014-08-20,5.31,0:48:46,9.183929692404268,2014,8,20,8/20,4,0,1,1,4
2015-08-20,6.03,0:41:16,6.843559977888336,2015,8,20,8/20,5,0,1,1,5
2016-08-20,7.73,0:57:35,7.449331608451918,2016,8,20,8/20,6,0,1,1,6
2018-08-20,10.2,1:15:19,7.383986928104576,2018,8,20,8/20,7,0,1,1,7
2018-08-20,2.18,0:16:30,7.56880733944954,2018,8,20,8/20,8,0,2,0,7
2019-08-20,8,0:58:10,7.270833333333333,2019,8,20,8/20,9,0,1,1,8
2020-08-20,12,1:31:53,7.656944444444445,2020,8,20,8/20,10,0,1,1,9
2021-08-20,8.46,0:58:34,6.922773837667454,2021,8,20,8/20,11,1,1,1,10
2011-08-21,4.1,0:30:38,7.471544715447155,2011,8,21,8/21,1,0,1,1,1
2012-08-21,5.34,0:37:05,6.944444444444445,2012,8,21,8/21,2,0,1,1,2
2013-08-21,2.12,0:16:31,7.790880503144653,2013,8,21,8/21,3,0,1,1,3
2014-08-21,2.28,NA,NA,2014,8,21,8/21,4,0,1,1,4
2015-08-21,8.98,1:08:45,7.655902004454343,2015,8,21,8/21,5,0,1,1,5
2016-08-21,12.03,1:23:54,6.974231088944307,2016,8,21,8/21,6,0,1,1,6
2018-08-21,8.86,NA,NA,2018,8,21,8/21,7,0,1,1,7
2019-08-21,10.02,1:07:05,6.694943446440452,2019,8,21,8/21,8,0,1,1,8
2020-08-21,7.14,0:53:29,7.490662931839403,2020,8,21,8/21,9,0,1,1,9
2021-08-21,12.09,1:21:41,6.756272401433692,2021,8,21,8/21,10,0,1,1,10
2023-08-21,4.53,0:32:56,7.270051508462104,2023,8,21,8/21,11,0,1,1,11
2024-08-21,9.27,1:07:20,7.263574253865516,2024,8,21,8/21,12,1,1,1,12
2012-08-22,4.77,0:42:57,9.004192872117402,2012,8,22,8/22,1,0,1,1,1
2013-08-22,6.8,0:57:49,8.502450980392158,2013,8,22,8/22,2,0,1,1,2
2014-08-22,4.34,0:34:16,7.895545314900153,2014,8,22,8/22,3,0,1,1,3
2016-08-22,3.98,0:31:36,7.939698492462312,2016,8,22,8/22,4,0,1,1,4
2016-08-22,4.98,NA,NA,2016,8,22,8/22,5,0,2,0,4
2018-08-22,8,NA,NA,2018,8,22,8/22,6,0,1,1,5
2018-08-22,4.67,NA,NA,2018,8,22,8/22,7,0,2,0,5
2019-08-22,7.01,0:51:49,7.391821207798384,2019,8,22,8/22,8,0,1,1,6
2020-08-22,16.53,1:48:59,6.593063117564025,2020,8,22,8/22,9,0,1,1,7
2022-08-22,5.02,0:35:44,7.1181938911022575,2022,8,22,8/22,10,0,1,1,8
2024-08-22,6.26,0:45:06,7.204472843450479,2024,8,22,8/22,11,1,1,1,9
2010-08-23,2,NA,NA,2010,8,23,8/23,1,0,1,1,1
2011-08-23,5.1,NA,NA,2011,8,23,8/23,2,0,1,1,2
2012-08-23,3.1,0:17:56,5.784946236559139,2012,8,23,8/23,3,0,1,1,3
2013-08-23,3.1,0:19:50,6.397849462365591,2013,8,23,8/23,4,0,1,1,4
2015-08-23,10,1:11:02,7.1033333333333335,2015,8,23,8/23,5,0,1,1,5
2016-08-23,8,1:01:33,7.69375,2016,8,23,8/23,6,0,1,1,6
2018-08-23,10.14,1:12:00,7.100591715976331,2018,8,23,8/23,7,0,1,1,7
2019-08-23,8,0:56:01,7.002083333333333,2019,8,23,8/23,8,0,1,1,8
2023-08-23,6.76,0:49:33,7.329881656804734,2023,8,23,8/23,9,0,1,1,9
2024-08-23,10.57,1:09:34,6.581520025228634,2024,8,23,8/23,10,1,1,1,10
2010-08-24,3.1,0:21:15,6.854838709677419,2010,8,24,8/24,1,0,1,1,1
2014-08-24,5.01,0:36:30,7.285429141716567,2014,8,24,8/24,2,0,1,1,2
2015-08-24,4.25,0:28:28,6.698039215686275,2015,8,24,8/24,3,0,1,1,3
2015-08-24,3.99,0:29:41,7.439431913116123,2015,8,24,8/24,4,0,2,0,3
2016-08-24,3.96,0:31:07,7.857744107744108,2016,8,24,8/24,5,0,1,1,4
2016-08-24,5.36,0:38:24,7.164179104477611,2016,8,24,8/24,6,0,2,0,4
2018-08-24,2.49,0:12:25,4.9866131191432395,2018,8,24,8/24,7,0,1,1,5
2018-08-24,6.01,NA,NA,2018,8,24,8/24,8,0,2,0,5
2018-08-24,4,0:30:47,7.695833333333334,2018,8,24,8/24,9,0,3,0,5
2019-08-24,13.1,1:23:56,6.407124681933842,2019,8,24,8/24,10,0,1,1,6
2020-08-24,10,1:13:01,7.301666666666667,2020,8,24,8/24,11,0,1,1,7
2020-08-24,5.14,0:42:45,8.317120622568094,2020,8,24,8/24,12,0,2,0,7
2021-08-24,8,0:54:43,6.839583333333334,2021,8,24,8/24,13,0,1,1,8
2022-08-24,4.15,0:32:52,7.919678714859438,2022,8,24,8/24,14,0,1,1,9
2023-08-24,4.68,0:33:13,7.097578347578348,2023,8,24,8/24,15,1,1,1,10
2011-08-25,2.15,NA,NA,2011,8,25,8/25,1,0,1,1,1
2012-08-25,6.4,0:49:46,7.776041666666667,2012,8,25,8/25,2,0,1,1,2
2014-08-25,4.47,0:32:11,7.199850857568978,2014,8,25,8/25,3,0,1,1,3
2014-08-25,2.51,0:19:31,7.775564409030546,2014,8,25,8/25,4,0,2,0,3
2015-08-25,9.23,NA,NA,2015,8,25,8/25,5,0,1,1,4
2016-08-25,2.49,0:12:50,5.153949129852744,2016,8,25,8/25,6,0,1,1,5
2016-08-25,5.23,NA,NA,2016,8,25,8/25,7,0,2,0,5
2018-08-25,9,NA,NA,2018,8,25,8/25,8,0,1,1,6
2020-08-25,8.11,0:59:03,7.281134401972873,2020,8,25,8/25,9,0,1,1,7
2021-08-25,9.07,1:02:42,6.91289966923925,2021,8,25,8/25,10,1,1,1,8
2010-08-26,5.5,NA,NA,2010,8,26,8/26,1,0,1,1,1
2011-08-26,1,0:6:32,6.533333333333333,2011,8,26,8/26,2,0,1,1,2
2013-08-26,4.82,0:39:26,8.18118948824343,2013,8,26,8/26,3,0,1,1,3
2014-08-26,3.1,0:17:56,5.784946236559139,2014,8,26,8/26,4,0,1,1,4
2015-08-26,7.05,0:50:08,7.111111111111112,2015,8,26,8/26,5,0,1,1,5
2016-08-26,6,0:44:19,7.386111111111111,2016,8,26,8/26,6,0,1,1,6
2016-08-26,6,0:45:27,7.575,2016,8,26,8/26,7,0,2,0,6
2018-08-26,16,1:45:00,6.5625,2018,8,26,8/26,8,0,1,1,7
2019-08-26,8.04,0:58:03,7.220149253731344,2019,8,26,8/26,9,0,1,1,8
2019-08-26,5.08,0:35:49,7.050524934383202,2019,8,26,8/26,10,0,2,0,8
2020-08-26,8.32,1:01:17,7.365785256410256,2020,8,26,8/26,11,0,1,1,9
2021-08-26,6.32,0:47:42,7.5474683544303796,2021,8,26,8/26,12,0,1,1,10
2022-08-26,6.22,0:45:06,7.2508038585209,2022,8,26,8/26,13,0,1,1,11
2023-08-26,9.17,1:08:01,7.417302798982188,2023,8,26,8/26,14,0,1,1,12
2024-08-26,5.26,0:39:12,7.4524714828897345,2024,8,26,8/26,15,1,1,1,13
2010-08-27,6.6,NA,NA,2010,8,27,8/27,1,0,1,1,1
2012-08-27,7.31,NA,NA,2012,8,27,8/27,2,0,1,1,2
2013-08-27,5.31,0:40:35,7.642812303829254,2013,8,27,8/27,3,0,1,1,3
2015-08-27,6.37,NA,NA,2015,8,27,8/27,4,0,1,1,4
2016-08-27,14.15,1:30:59,6.429917550058892,2016,8,27,8/27,5,0,1,1,5
2019-08-27,6.08,0:45:56,7.5548245614035086,2019,8,27,8/27,6,0,1,1,6
2020-08-27,10,NA,NA,2020,8,27,8/27,7,0,1,1,7
2021-08-27,9.04,1:07:18,7.444690265486726,2021,8,27,8/27,8,0,1,1,8
2024-08-27,6.26,0:44:55,7.175186368477103,2024,8,27,8/27,9,1,1,1,9
2011-08-28,6.3,0:47:27,7.531746031746032,2011,8,28,8/28,1,0,1,1,1
2012-08-28,6.33,0:53:02,8.37809373354397,2012,8,28,8/28,2,0,1,1,2
2013-08-28,7,0:47:28,6.780952380952381,2013,8,28,8/28,3,0,1,1,3
2014-08-28,3.04,0:22:35,7.428728070175438,2014,8,28,8/28,4,0,1,1,4
2015-08-28,2.49,0:12:42,5.100401606425702,2015,8,28,8/28,5,0,1,1,5
2015-08-28,3.68,NA,NA,2015,8,28,8/28,6,0,2,0,5
2018-08-28,11.24,1:23:00,7.384341637010676,2018,8,28,8/28,7,0,1,1,6
2019-08-28,8.08,0:55:10,6.827557755775577,2019,8,28,8/28,8,0,1,1,7
2020-08-28,17.01,2:03:48,7.278071722516166,2020,8,28,8/28,9,0,1,1,8
2021-08-28,13.11,1:31:38,6.989575387744725,2021,8,28,8/28,10,0,1,1,9
2024-08-28,8.19,NA,NA,2024,8,28,8/28,11,1,1,1,10
2011-08-29,6,NA,NA,2011,8,29,8/29,1,0,1,1,1
2012-08-29,1.3,NA,NA,2012,8,29,8/29,2,0,1,1,2
2013-08-29,4.55,0:29:46,6.542124542124542,2013,8,29,8/29,3,0,1,1,3
2014-08-29,2.79,0:19:58,7.156511350059737,2014,8,29,8/29,4,0,1,1,4
2015-08-29,12,1:19:14,6.602777777777778,2015,8,29,8/29,5,0,1,1,5
2016-08-29,10.77,NA,NA,2016,8,29,8/29,6,0,1,1,6
2018-08-29,8.66,NA,NA,2018,8,29,8/29,7,0,1,1,7
2018-08-29,5.17,NA,NA,2018,8,29,8/29,8,0,2,0,7
2019-08-29,8.41,1:00:55,7.243361078081649,2019,8,29,8/29,9,0,1,1,8
2020-08-29,8.8,1:04:04,7.280303030303029,2020,8,29,8/29,10,0,1,1,9
2022-08-29,5.88,0:43:22,7.375283446712018,2022,8,29,8/29,11,0,1,1,10
2023-08-29,4.53,0:33:44,7.446651949963208,2023,8,29,8/29,12,1,1,1,11
2010-08-30,4.6,NA,NA,2010,8,30,8/30,1,0,1,1,1
2011-08-30,5.8,NA,NA,2011,8,30,8/30,2,0,1,1,2
2012-08-30,3.25,0:25:29,7.841025641025641,2012,8,30,8/30,3,0,1,1,3
2013-08-30,6.36,0:56:03,8.812893081761006,2013,8,30,8/30,4,0,1,1,4
2014-08-30,1.5,0:11:27,7.633333333333334,2014,8,30,8/30,5,0,1,1,5
2014-08-30,3.1,0:16:55,5.456989247311828,2014,8,30,8/30,6,0,2,0,5
2016-08-30,8,1:00:51,7.60625,2016,8,30,8/30,7,0,1,1,6
2018-08-30,10.24,NA,NA,2018,8,30,8/30,8,0,1,1,7
2019-08-30,6.32,0:46:44,7.394514767932489,2019,8,30,8/30,9,0,1,1,8
2021-08-30,10,1:07:55,6.791666666666667,2021,8,30,8/30,10,0,1,1,9
2024-08-30,5.44,0:44:08,8.112745098039216,2024,8,30,8/30,11,1,1,1,10
2010-08-31,1.77,NA,NA,2010,8,31,8/31,1,0,1,1,1
2015-08-31,5.08,0:38:42,7.618110236220472,2015,8,31,8/31,2,0,1,1,2
2016-08-31,7.5,0:58:42,7.826666666666667,2016,8,31,8/31,3,0,1,1,3
2017-08-31,2.62,0:20:00,7.633587786259541,2017,8,31,8/31,4,0,1,1,4
2018-08-31,3.73,0:19:47,5.303842716711349,2018,8,31,8/31,5,0,1,1,5
2018-08-31,8,NA,NA,2018,8,31,8/31,6,0,2,0,5
2019-08-31,10.48,NA,NA,2019,8,31,8/31,7,0,1,1,6
2021-08-31,6.01,0:42:53,7.135330005546312,2021,8,31,8/31,8,0,1,1,7
2022-08-31,7.21,0:56:29,7.83402681460934,2022,8,31,8/31,9,1,1,1,8
2010-09-01,3.1,0:21:01,6.779569892473118,2010,9,1,9/1,1,0,1,1,1
2011-09-01,2.31,0:16:06,6.96969696969697,2011,9,1,9/1,2,0,1,1,2
2012-09-01,4.3,0:43:31,10.120155038759693,2012,9,1,9/1,3,0,1,1,3
2013-09-01,3.62,0:26:28,7.31123388581952,2013,9,1,9/1,4,0,1,1,4
2014-09-01,5.38,0:39:59,7.431846344485749,2014,9,1,9/1,5,0,1,1,5
2015-09-01,9.59,NA,NA,2015,9,1,9/1,6,0,1,1,6
2016-09-01,3.2,0:17:09,5.359375,2016,9,1,9/1,7,0,1,1,7
2016-09-01,3.14,0:23:32,7.494692144373673,2016,9,1,9/1,8,0,2,0,7
2016-09-01,4.19,NA,NA,2016,9,1,9/1,9,0,3,0,7
2017-09-01,4.07,0:30:18,7.444717444717444,2017,9,1,9/1,10,0,1,1,8
2018-09-01,10.24,NA,NA,2018,9,1,9/1,11,0,1,1,9
2019-09-01,14.06,1:33:59,6.684447605500237,2019,9,1,9/1,12,0,1,1,10
2021-09-01,9.1,1:02:32,6.871794871794872,2021,9,1,9/1,13,0,1,1,11
2023-09-01,6.04,0:44:39,7.392384105960264,2023,9,1,9/1,14,1,1,1,12
2011-09-02,3.1,0:19:31,6.295698924731183,2011,9,2,9/2,1,0,1,1,1
2013-09-02,4.3,0:37:42,8.767441860465116,2013,9,2,9/2,2,0,1,1,2
2014-09-02,1.91,0:10:49,5.663176265270506,2014,9,2,9/2,3,0,1,1,3
2015-09-02,7.05,0:50:15,7.127659574468085,2015,9,2,9/2,4,0,1,1,4
2016-09-02,8,0:54:06,6.7625,2016,9,2,9/2,5,0,1,1,5
2017-09-02,6.08,0:45:00,7.401315789473684,2017,9,2,9/2,6,0,1,1,6
2018-09-02,18.15,2:09:21,7.1267217630854,2018,9,2,9/2,7,0,1,1,7
2020-09-02,7.49,0:48:42,6.502002670226969,2020,9,2,9/2,8,0,1,1,8
2021-09-02,6,0:42:15,7.041666666666667,2021,9,2,9/2,9,0,1,1,9
2022-09-02,3.2,0:24:27,7.640625,2022,9,2,9/2,10,0,1,1,10
2024-09-02,6.08,0:47:17,7.77686403508772,2024,9,2,9/2,11,1,1,1,11
2010-09-03,5.75,0:49:03,8.530434782608696,2010,9,3,9/3,1,0,1,1,1
2012-09-03,5,0:39:41,7.936666666666667,2012,9,3,9/3,2,0,1,1,2
2013-09-03,5.96,0:46:13,7.754474272930649,2013,9,3,9/3,3,0,1,1,3
2015-09-03,6.55,NA,NA,2015,9,3,9/3,4,0,1,1,4
2016-09-03,14,1:41:58,7.283333333333333,2016,9,3,9/3,5,0,1,1,5
2017-09-03,8.06,0:59:58,7.440033085194375,2017,9,3,9/3,6,0,1,1,6
2018-09-03,10,1:08:24,6.84,2018,9,3,9/3,7,0,1,1,7
2019-09-03,5.04,0:39:55,7.919973544973545,2019,9,3,9/3,8,0,1,1,8
2020-09-03,7.75,0:58:04,7.492473118279571,2020,9,3,9/3,9,0,1,1,9
2021-09-03,6.04,0:42:48,7.086092715231788,2021,9,3,9/3,10,0,1,1,10
2023-09-03,6.05,0:46:18,7.652892561983472,2023,9,3,9/3,11,1,1,1,11
2012-09-04,5.5,0:37:53,6.887878787878788,2012,9,4,9/4,1,0,1,1,1
2013-09-04,3.1,0:17:32,5.655913978494624,2013,9,4,9/4,2,0,1,1,2
2014-09-04,5.01,0:37:49,7.548236859614105,2014,9,4,9/4,3,0,1,1,3
2015-09-04,3.73,0:20:41,5.545129579982127,2015,9,4,9/4,4,0,1,1,4
2015-09-04,2.63,NA,NA,2015,9,4,9/4,5,0,2,0,4
2016-09-04,5.51,0:38:31,6.990320629159105,2016,9,4,9/4,6,0,1,1,5
2017-09-04,6.22,0:46:58,7.550911039657021,2017,9,4,9/4,7,0,1,1,6
2018-09-04,12,1:28:29,7.373611111111112,2018,9,4,9/4,8,0,1,1,7
2018-09-04,4,0:30:00,7.5,2018,9,4,9/4,9,0,2,0,7
2019-09-04,11.03,NA,NA,2019,9,4,9/4,10,0,1,1,8
2020-09-04,8.43,0:59:13,7.024515618821669,2020,9,4,9/4,11,0,1,1,9
2021-09-04,14,1:30:02,6.43095238095238,2021,9,4,9/4,12,0,1,1,10
2022-09-04,7.59,1:08:13,8.9877031181379,2022,9,4,9/4,13,0,1,1,11
2024-09-04,8.19,NA,NA,2024,9,4,9/4,14,1,1,1,12
2011-09-05,6.05,0:46:32,7.691460055096418,2011,9,5,9/5,1,0,1,1,1
2012-09-05,3.1,0:18:00,5.806451612903226,2012,9,5,9/5,2,0,1,1,2
2013-09-05,2.2,0:18:00,8.181818181818182,2013,9,5,9/5,3,0,1,1,3
2015-09-05,8,0:54:16,6.783333333333333,2015,9,5,9/5,4,0,1,1,4
2016-09-05,9.42,1:09:23,7.36553432413305,2016,9,5,9/5,5,0,1,1,5
2017-09-05,6.9,NA,NA,2017,9,5,9/5,6,0,1,1,6
2018-09-05,12.4,NA,NA,2018,9,5,9/5,7,0,1,1,7
2020-09-05,13.97,1:32:00,6.58554044380816,2020,9,5,9/5,8,0,1,1,8
2023-09-05,6.51,0:47:38,7.316948284690221,2023,9,5,9/5,9,0,1,1,9
2024-09-05,6,0:48:52,8.144444444444444,2024,9,5,9/5,10,1,1,1,10
2010-09-06,4.05,0:30:33,7.543209876543211,2010,9,6,9/6,1,0,1,1,1
2011-09-06,5.8,0:42:06,7.258620689655173,2011,9,6,9/6,2,0,1,1,2
2012-09-06,2.45,0:19:54,8.122448979591836,2012,9,6,9/6,3,0,1,1,3
2013-09-06,6,0:43:11,7.197222222222222,2013,9,6,9/6,4,0,1,1,4
2014-09-06,4.39,0:42:55,9.776006074411542,2014,9,6,9/6,5,0,1,1,5
2015-09-06,9.16,1:11:47,7.836608442503638,2015,9,6,9/6,6,0,1,1,6
2016-09-06,9.1,NA,NA,2016,9,6,9/6,7,0,1,1,7
2017-09-06,6.44,0:46:28,7.215320910973085,2017,9,6,9/6,8,0,1,1,8
2018-09-06,8,NA,NA,2018,9,6,9/6,9,0,1,1,9
2019-09-06,7.01,0:52:45,7.524964336661912,2019,9,6,9/6,10,0,1,1,10
2019-09-06,0.62,0:2:53,4.650537634408603,2019,9,6,9/6,11,0,2,0,10
2019-09-06,4.27,NA,NA,2019,9,6,9/6,12,0,3,0,10
2021-09-06,10,1:12:50,7.283333333333333,2021,9,6,9/6,13,0,1,1,11
2022-09-06,4.28,0:30:41,7.169003115264798,2022,9,6,9/6,14,0,1,1,12
2023-09-06,7.25,0:53:34,7.388505747126437,2023,9,6,9/6,15,0,1,1,13
2024-09-06,6.05,0:44:44,7.393939393939394,2024,9,6,9/6,16,1,1,1,14
2010-09-07,1.98,NA,NA,2010,9,7,9/7,1,0,1,1,1
2011-09-07,1.1,0:6:46,6.151515151515151,2011,9,7,9/7,2,0,1,1,2
2012-09-07,5.43,0:46:47,8.615715162676489,2012,9,7,9/7,3,0,1,1,3
2014-09-07,6.13,0:45:14,7.379010331702012,2014,9,7,9/7,4,0,1,1,4
2015-09-07,7.3,0:53:48,7.36986301369863,2015,9,7,9/7,5,0,1,1,5
2016-09-07,8.5,1:00:27,7.1117647058823525,2016,9,7,9/7,6,0,1,1,6
2017-09-07,7.2,0:54:16,7.537037037037037,2017,9,7,9/7,7,0,1,1,7
2018-09-07,8,1:00:00,7.5,2018,9,7,9/7,8,0,1,1,8
2019-09-07,8.03,0:55:42,6.936488169364882,2019,9,7,9/7,9,0,1,1,9
2021-09-07,8,0:57:58,7.245833333333334,2021,9,7,9/7,10,0,1,1,10
2022-09-07,6.15,0:48:29,7.883468834688347,2022,9,7,9/7,11,0,1,1,11
2023-09-07,4.24,0:31:26,7.413522012578616,2023,9,7,9/7,12,0,1,1,12
2024-09-07,7.72,0:51:55,6.724956822107081,2024,9,7,9/7,13,1,1,1,13
2011-09-08,3.1,0:18:27,5.951612903225806,2011,9,8,9/8,1,0,1,1,1
2014-09-08,6.06,0:41:14,6.804180418041805,2014,9,8,9/8,2,0,1,1,2
2015-09-08,11.6,1:15:42,6.525862068965518,2015,9,8,9/8,3,0,1,1,3
2016-09-08,7,0:50:54,7.271428571428571,2016,9,8,9/8,4,0,1,1,4
2017-09-08,6.97,0:50:13,7.204686752749881,2017,9,8,9/8,5,0,1,1,5
2018-09-08,4.97,0:27:21,5.503018108651912,2018,9,8,9/8,6,0,1,1,6
2018-09-08,7.03,NA,NA,2018,9,8,9/8,7,0,2,0,6
2019-09-08,14.08,1:34:27,6.708096590909091,2019,9,8,9/8,8,0,1,1,7
2020-09-08,6.2,0:46:55,7.567204301075268,2020,9,8,9/8,9,0,1,1,8
2021-09-08,10,1:08:54,6.89,2021,9,8,9/8,10,1,1,1,9
2010-09-09,3,0:20:11,6.727777777777778,2010,9,9,9/9,1,0,1,1,1
2011-09-09,2.9,NA,NA,2011,9,9,9/9,2,0,1,1,2
2013-09-09,6.16,0:43:21,7.037337662337662,2013,9,9,9/9,3,0,1,1,3
2014-09-09,3.1,0:17:31,5.650537634408602,2014,9,9,9/9,4,0,1,1,4
2016-09-09,4.97,0:28:48,5.794768611670021,2016,9,9,9/9,5,0,1,1,5
2016-09-09,6.09,NA,NA,2016,9,9,9/9,6,0,2,0,5
2017-09-09,7.93,NA,NA,2017,9,9,9/9,7,0,1,1,6
2018-09-09,17.58,2:00:00,6.825938566552902,2018,9,9,9/9,8,0,1,1,7
2019-09-09,7.75,0:53:25,6.89247311827957,2019,9,9,9/9,9,0,1,1,8
2020-09-09,8.09,1:00:21,7.45982694684796,2020,9,9,9/9,10,0,1,1,9
2021-09-09,6,0:47:10,7.861111111111112,2021,9,9,9/9,11,0,1,1,10
2022-09-09,6.43,0:48:13,7.498703991705548,2022,9,9,9/9,12,0,1,1,11
2023-09-09,8.04,1:02:29,7.771558872305142,2023,9,9,9/9,13,1,1,1,12
2010-09-10,5.15,NA,NA,2010,9,10,9/10,1,0,1,1,1
2012-09-10,3.1,0:18:13,5.876344086021505,2012,9,10,9/10,2,0,1,1,2
2013-09-10,3.1,0:17:53,5.768817204301075,2013,9,10,9/10,3,0,1,1,3
2014-09-10,5.14,0:35:16,6.8612191958495465,2014,9,10,9/10,4,0,1,1,4
2015-09-10,5.48,0:41:58,7.658150851581508,2015,9,10,9/10,5,0,1,1,5
2016-09-10,7.01,0:54:56,7.8364241559676655,2016,9,10,9/10,6,0,1,1,6
2017-09-10,10.04,1:11:22,7.108233731739708,2017,9,10,9/10,7,0,1,1,7
2018-09-10,10,NA,NA,2018,9,10,9/10,8,0,1,1,8
2019-09-10,7.34,0:54:01,7.35921889191644,2019,9,10,9/10,9,0,1,1,9
2020-09-10,8.1,1:00:00,7.407407407407407,2020,9,10,9/10,10,0,1,1,10
